,full_name,First_Name,Last_Name,occupation,city,state,show_number,date,winner_flg,final_score,Gender,Year,flag_female,flag_male
2576,Andrew Clyne,Andrew,Clyne,a lawyer and legal recruiter,Hoboken,New Jersey,7586,2017-09-11,0,0,male,2017,0,1
2577,Mary Duffy,Mary,Duffy,a games editor,Louisville,Colorado,7585,2017-07-28,0,9599,female,2017,1,0
2578,Brittany Franckowiak,Brittany,Franckowiak,a high school biology teacher,Laurel,Maryland,7560,2017-06-23,0,0,female,2017,1,0
2579,Hannah Krug,Hannah,Krug,a high school math and physics teacher,Laurel,Maryland,7293,2016-05-04,0,1,female,2016,1,0
2580,Doug Groshart,Doug,Groshart,a mechanical engineer and musician,San Luis Obispo,California,7579,2017-07-20,0,3400,male,2017,0,1
2581,Doug Groshart,Doug,Groshart,a mechanical engineer and musician,San Luis Obispo,California,7579,2017-07-20,0,3400,male,2017,0,1
2582,Nancy Bauer,Nancy,Bauer,a market research director,Oak Park,Illinois,7578,2017-07-19,0,2999,female,2017,1,0
2584,Matthew Martinez,Matthew,Martinez,a draft equipment salesman,San Antonio,Texas,7416,2016-12-05,0,0,male,2016,0,1
2585,Vicky Smith,Vicky,Smith,a children's book review editor,South Portland,Maine,7575,2017-07-14,0,19600,female,2017,1,0
2586,Jill Staunton,Jill,Staunton,an office associate,Springfield,Illinois,7574,2017-07-13,0,0,female,2017,1,0
2587,Matthew Harney,Matthew,Harney,a research assistant and student originally,Springfield,Illinois,6873,2014-07-02,0,300,male,2014,0,1
2589,Justin Lucas,Justin,Lucas,a video production specialist,Reston,Virginia,7336,2016-07-04,0,17599,male,2016,0,1
2590,Mark Lowenthal,Mark,Lowenthal,an intelligence educator,Reston,Virginia,6833,2014-05-07,0,300,male,2014,0,1
2592,Michael Sieja,Michael,Sieja,a sophomore at Mississippi State University,Huntsville,Alabama,7228,2016-02-03,0,14400,male,2016,0,1
2593,Brandon Powell,Brandon,Powell,a contracting officer,Huntsville,Alabama,7103,2015-07-01,0,5600,male,2015,0,1
2594,Brandon Powell,Brandon,Powell,a contracting officer,Huntsville,Alabama,7102,2015-06-30,1,23400,male,2015,0,1
2595,Brandon Powell,Brandon,Powell,a contracting officer,Huntsville,Alabama,7101,2015-06-29,1,15388,male,2015,0,1
2596,Shannon Crock,Shannon,Crock,a cashier,Mars,Pennsylvania,7562,2017-06-27,0,16595,female,2017,1,0
2597,Elisabeth Larsen,Elisabeth,Larsen,a stay-at-home mom and online adjunct instructor,Pleasant Grove,Utah,7561,2017-06-26,0,5000,female,2017,1,0
2598,Peter Guekguezian,Peter,Guekguezian,a Ph.D. student in linguistics,Fresno,California,7558,2017-06-21,1,32099,male,2017,0,1
2599,Peter Guekguezian,Peter,Guekguezian,a Ph.D. student in linguistics,Fresno,California,7557,2017-06-20,1,19201,male,2017,0,1
2600,Peter Guekguezian,Peter,Guekguezian,a Ph.D. student in linguistics,Fresno,California,7556,2017-06-19,1,7198,male,2017,0,1
2601,Peter Guekguezian,Peter,Guekguezian,a Ph.D. student in linguistics,Fresno,California,7555,2017-06-16,1,18401,male,2017,0,1
2602,Paul Belin,Paul,Belin,a business development manager originally,Columbia,Maryland,7273,2016-04-06,0,12400,male,2016,0,1
2603,Vaughn Winchell,Vaughn,Winchell,a graduate student in mathematics,Columbia,Maryland,7172,2015-11-17,0,0,male,2015,0,1
2604,Vaughn Winchell,Vaughn,Winchell,a graduate student in mathematics,Columbia,Maryland,7172,2015-11-17,0,0,male,2015,0,1
2605,Vaughn Winchell,Vaughn,Winchell,a graduate student in mathematics,Columbia,Maryland,7166,2015-11-09,0,16599,male,2015,0,1
2606,Vaughn Winchell,Vaughn,Winchell,a stay-at-home dad and graduate student,Columbia,Maryland,6975,2015-01-02,0,4399,male,2015,0,1
2607,Vaughn Winchell,Vaughn,Winchell,a stay-at-home dad and graduate student,Columbia,Maryland,6974,2015-01-01,1,24801,male,2015,0,1
2608,Vaughn Winchell,Vaughn,Winchell,a stay-at-home dad and graduate student,Columbia,Maryland,6973,2014-12-31,1,11800,male,2014,0,1
2609,Vaughn Winchell,Vaughn,Winchell,a stay-at-home dad and graduate student,Columbia,Maryland,6972,2014-12-30,1,26401,male,2014,0,1
2610,Vaughn Winchell,Vaughn,Winchell,a stay-at-home dad and graduate student,Columbia,Maryland,6971,2014-12-29,1,17601,male,2014,0,1
2611,Vaughn Winchell,Vaughn,Winchell,a stay-at-home dad and graduate student,Columbia,Maryland,6970,2014-12-26,1,22500,male,2014,0,1
2612,David Greisman,David,Greisman,a communications manager and boxing writer,Columbia,Maryland,6950,2014-11-28,0,11105,male,2014,0,1
2613,David Greisman,David,Greisman,a communications manager and boxing writer,Columbia,Maryland,6949,2014-11-27,1,11600,male,2014,0,1
2614,Becca Arm,Becca,Arm,a library worker,Herndon,Virginia,7553,2017-06-14,0,27500,female,2017,1,0
2615,Ricardo Pineres,Ricardo,Pineres,a government relations professional,Herndon,Virginia,6981,2015-01-12,0,50,male,2015,0,1
2616,Janna Seals,Janna,Seals,a retired library assistant,Mont Belvieu,Texas,7551,2017-06-12,0,2,female,2017,1,0
2617,Johanna Andrews,Johanna,Andrews,a retired software engineer,Sunnyvale,California,7550,2017-06-09,0,6900,female,2017,1,0
2618,Scott Bergeron,Scott,Bergeron,a business development manager,Norwalk,Connecticut,7549,2017-06-08,0,300,male,2017,0,1
2619,Rich Steeves,Rich,Steeves,a manager of commercial support content,Norwalk,Connecticut,7525,2017-05-05,0,0,male,2017,0,1
2620,Sarah Waldsmith,Sarah,Waldsmith,a claims adjudicator,Westerville,Ohio,7549,2017-06-08,0,8000,female,2017,1,0
2621,Chantelle Schofield,Chantelle,Schofield,an E.R. social worker,Fort Myers,Florida,7548,2017-06-07,0,250,female,2017,1,0
2622,Chantelle Schofield,Chantelle,Schofield,an E.R. social worker,Fort Myers,Florida,7547,2017-06-06,1,14000,female,2017,1,0
2623,Chantelle Schofield,Chantelle,Schofield,an E.R. social worker,Fort Myers,Florida,7546,2017-06-05,1,18402,female,2017,1,0
2624,Phyllis Gilbert,Phyllis,Gilbert,a freelance writer and researcher,Blakely,Georgia,7548,2017-06-07,0,1,female,2017,1,0
2625,Buzz Newberry,Buzz,Newberry,an owner of a drug and DNA testing laboratory,Dallas,Texas,7546,2017-06-05,0,0,male,2017,0,1
2626,Deborah Beams,Deborah,Beams,a certified public accountant,Dallas,Texas,7511,2017-04-17,0,8300,female,2017,1,0
2627,Deborah Beams,Deborah,Beams,a certified public accountant,Dallas,Texas,7510,2017-04-14,1,1300,female,2017,1,0
2628,Deborah Beams,Deborah,Beams,a certified public accountant,Dallas,Texas,7509,2017-04-13,1,22000,female,2017,1,0
2629,Libby Hunt,Libby,Hunt,a retired consultant,Dallas,Texas,7442,2017-01-10,0,2,female,2017,1,0
2630,Johnny Saunders,Johnny,Saunders,a retired convenience store manager,Dallas,Texas,7204,2015-12-31,0,0,male,2015,0,1
2631,Johnny Saunders,Johnny,Saunders,a retired convenience store manager,Dallas,Texas,7203,2015-12-30,1,13000,male,2015,0,1
2632,Eric Park,Eric,Park,a public accountant,Dallas,Texas,6991,2015-01-26,0,1800,male,2015,0,1
2633,Amanda Brown,Amanda,Brown,a graphic artist,Dallas,Texas,6916,2014-10-13,0,2000,female,2014,1,0
2634,Clayton Walker,Clayton,Walker,an airline operations specialist,Dallas,Texas,6842,2014-05-20,0,1,male,2014,0,1
2636,Christie Burke,Christie,Burke,a school librarian,Richfield,Minnesota,7544,2017-06-01,0,6600,female,2017,1,0
2637,Sarah Wright,Sarah,Wright,a school librarian,Plainfield,Indiana,7236,2016-02-15,0,5600,female,2016,1,0
2638,Lisette Pringle,Lisette,Pringle,a jewelry store assistant manager,Little River,South Carolina,7543,2017-05-31,0,12001,female,2017,1,0
2639,Emily Hollins,Emily,Hollins,a university registrar,Hancock,Maryland,7541,2017-05-29,0,0,female,2017,1,0
2640,Liz Bass,Liz,Bass,a college journalism teacher,Manhasset,New York,7540,2017-05-26,0,3500,female,2017,1,0
2641,Mackenzie Vogt,Mackenzie,Vogt,a systems analyst,Point Pleasant,New Jersey,7539,2017-05-25,0,22400,female,2017,1,0
2642,Mackenzie Vogt,Mackenzie,Vogt,a systems analyst,Point Pleasant,New Jersey,7538,2017-05-24,1,12600,female,2017,1,0
2643,Melanie Tannenbaum Hepler,Melanie,Tannenbaum,a fitness instructor,Newark,California,7539,2017-05-25,0,0,female,2017,1,0
2644,Allison Totura,Allison,Totura,a research microbiologist,Frederick,Maryland,7411,2016-11-28,0,400,female,2016,1,0
2645,Anne Campbell,Anne,Campbell,a homeschool educator,Frederick,Maryland,7369,2016-09-29,0,12499,female,2016,1,0
2646,Bill Patschak,Bill,Patschak,a trivia writer,Frederick,Maryland,7253,2016-03-09,0,0,male,2016,0,1
2647,Sarah Godwin,Sarah,Godwin,a head of operations at a venture capital firm,Frederick,Maryland,7218,2016-01-20,0,1,female,2016,1,0
2648,Justin Braddock,Justin,Braddock,a power engineer,Chattanooga,Tennessee,7536,2017-05-22,0,10000,male,2017,0,1
2649,Mary Parker,Mary,Parker,a high school French and English teacher,Rogers,Arkansas,7535,2017-05-19,0,15200,female,2017,1,0
2650,Mary Parker,Mary,Parker,a high school French and English teacher,Rogers,Arkansas,7534,2017-05-18,0,3600,female,2017,1,0
2651,Mary Parker,Mary,Parker,a high school French and English teacher,Rogers,Arkansas,7533,2017-05-17,1,13700,female,2017,1,0
2652,Mary Parker,Mary,Parker,a high school French and English teacher,Rogers,Arkansas,7527,2017-05-09,1,26650,female,2017,1,0
2653,Eduardo Sevilla,Eduardo,Sevilla,an 8th through 12th grade math teacher,Vienna,Virginia,7532,2017-05-16,1,18201,male,2017,0,1
2654,Eduardo Sevilla,Eduardo,Sevilla,an 8th through 12th grade math teacher,Vienna,Virginia,7527,2017-05-09,0,12005,male,2017,0,1
2655,Conor Lastowka,Conor,Lastowka,a comedy writer originally,Vienna,Virginia,7348,2016-07-20,0,7700,male,2016,0,1
2656,Sara Holub,Sara,Holub,a high school choir teacher,Green Bay,Wisconsin,7531,2017-05-15,0,25200,female,2017,1,0
2657,Sara Holub,Sara,Holub,a high school choir teacher,Green Bay,Wisconsin,7527,2017-05-09,0,14400,female,2017,1,0
2658,Dennis McDonald,Dennis,McDonald,an elementary school math teacher,New Windsor,Maryland,7530,2017-05-12,0,11100,male,2017,0,1
2659,Lindsey Henry,Lindsey,Henry,a 1st grade teacher,Waco,Texas,7529,2017-05-11,0,1,female,2017,1,0
2660,Stephanie Mitchell,Stephanie,Mitchell,an 8th grade language arts teacher,Effingham,Illinois,7528,2017-05-10,0,4800,female,2017,1,0
2661,Krista Denn,Krista,Denn,a human resources manager,Brooklyn Park,Minnesota,7523,2017-05-03,0,2000,female,2017,1,0
2662,Elena Gray-Blanc,Elena,Gray-Blanc,an editor originally,Santa Barbara,California,7258,2016-03-16,0,2399,female,2016,1,0
2663,Dan Atherton,Dan,Atherton,a fundraising data analyst,Quincy,Massachusetts,7517,2017-04-25,0,3199,male,2017,0,1
2664,Tricia Riley,Tricia,Riley,a nurse practitioner,Quincy,Massachusetts,7498,2017-03-29,0,18399,female,2017,1,0
2665,Laura Weiner,Laura,Weiner,a customer service representaive,Quincy,Massachusetts,7034,2015-03-26,0,8400,female,2015,1,0
2666,Meike Olin,Meike,Olin,a retired insurance broker,Wilmington,North Carolina,7517,2017-04-25,0,1999,female,2017,1,0
2667,Mary Bayer,Mary,Bayer,a middle and high school drama teacher,Hoffman Estates,Illinois,7003,2015-02-11,0,0,female,2015,1,0
2668,Mary Bayer,Mary,Bayer,a middle and high school drama teacher,Hoffman Estates,Illinois,6999,2015-02-05,0,9000,female,2015,1,0
2669,Meghan Phillips,Meghan,Phillips,a library and archives assistant,Lancaster,Pennsylvania,7515,2017-04-21,0,399,female,2017,1,0
2670,Joanne Huether,Joanne,Huether,an I.T. manager,Farmingdale,New York,7514,2017-04-20,0,1300,female,2017,1,0
2671,Diana Ascher,Diana,Ascher,a finance system manager,Englewood,New Jersey,7513,2017-04-19,0,6799,female,2017,1,0
2672,Steve Gavenas,Steve,Gavenas,an artist and business consultant,South Pasadena,California,7507,2017-04-11,0,1,male,2017,0,1
2673,Kelly Winck,Kelly,Winck,a grants and development manager,Knoxville,Tennessee,7153,2015-10-21,0,8000,female,2015,1,0
2674,Emily Herndon,Emily,Herndon,a bakery owner,Knoxville,Tennessee,6914,2014-10-09,0,6999,female,2014,1,0
2675,Emily Herndon,Emily,Herndon,a bakery owner,Knoxville,Tennessee,6913,2014-10-08,1,8100,female,2014,1,0
2676,Emily Herndon,Emily,Herndon,a bakery owner,Knoxville,Tennessee,6913,2014-10-08,1,8100,female,2014,1,0
2677,Brad Shumel,Brad,Shumel,a pharmaceutical medical director,Chappaqua,New York,7505,2017-04-07,0,2700,male,2017,0,1
2678,Jace Cochran,Jace,Cochran,a municipal judge,Dayton,Tennessee,7502,2017-04-04,0,9601,male,2017,0,1
2679,Billy Wong,Billy,Wong,an adjunct professor,Hacienda Heights,California,7501,2017-04-03,0,11200,male,2017,0,1
2680,Andrea Palmiter,Andrea,Palmiter,a strategic data analyst,Woodinville,Washington,7500,2017-03-31,0,4000,female,2017,1,0
2681,Aaron Benor,Aaron,Benor,an online sales director,Rutherford,New Jersey,7500,2017-03-31,1,7200,male,2017,0,1
2684,Troy Senik,Troy,Senik,a newspaper columnist,Westlake Village,California,6864,2014-06-19,0,500,male,2014,0,1
2685,Troy Senik,Troy,Senik,a newspaper columnist,Westlake Village,California,6863,2014-06-18,1,28700,male,2014,0,1
2686,Stephanie Garrone-Shufran,Stephanie,Garrone-Shufran,a teacher educator,Woburn,Massachusetts,7495,2017-03-24,0,0,female,2017,1,0
2687,Stephanie Garrone-Shufran,Stephanie,Garrone-Shufran,a teacher educator,Woburn,Massachusetts,7494,2017-03-23,1,17400,female,2017,1,0
2688,Amy Hollis,Amy,Hollis,a freelance editor,Akron,Ohio,7102,2015-06-30,0,12400,female,2015,1,0
2689,Derek Arnold,Derek,Arnold,a system developer,Akron,Ohio,6801,2014-03-24,0,0,male,2014,0,1
2690,Eli Rosenberger,Eli,Rosenberger,a Naval flight officer,Oak Harbor,Washington,7491,2017-03-20,0,100,female,2017,1,0
2691,Eli Rosenberger,Eli,Rosenberger,a Naval flight officer,Oak Harbor,Washington,7491,2017-03-20,0,100,female,2017,1,0
2692,Christiane Evaskis-Garrett,Christiane,Evaskis-Garrett,a content developer,Jackson,Michigan,7491,2017-03-20,0,2,female,2017,1,0
2693,Christiane Evaskis-Garrett,Christiane,Evaskis-Garrett,a content developer,Jackson,Michigan,7491,2017-03-20,0,2,female,2017,1,0
2694,Brendon Stanton,Brendon,Stanton,an investigator,Binghamton,New York,7488,2017-03-15,1,6601,male,2017,0,1
2695,Mari Hanley,Mari,Hanley,a junior at Stetson University,Lighthouse Point,Florida,7473,2017-02-22,0,5000,female,2017,1,0
2696,Mari Hanley,Mari,Hanley,a junior at Stetson University,Lighthouse Point,Florida,7473,2017-02-22,0,5000,female,2017,1,0
2697,Mari Hanley,Mari,Hanley,a junior at Stetson University,Lighthouse Point,Florida,7468,2017-02-15,0,16201,female,2017,1,0
2698,Julia Marsan,Julia,Marsan,a senior at Georgetown University,Brookfield,Wisconsin,7471,2017-02-20,0,10000,female,2017,1,0
2699,Julia Marsan,Julia,Marsan,a senior at Georgetown University,Brookfield,Wisconsin,7470,2017-02-17,1,24400,female,2017,1,0
2700,Alex Bourzutschky,Alex,Bourzutschky,a junior at Caltech,Potomac,Maryland,7471,2017-02-20,0,0,male,2017,0,1
2701,Alex Bourzutschky,Alex,Bourzutschky,a junior at Caltech,Potomac,Maryland,7468,2017-02-15,1,23599,male,2017,0,1
2702,Allison Holley,Allison,Holley,a senior at Lawrence University,Racine,Wisconsin,7469,2017-02-16,0,13000,female,2017,1,0
2703,Corey Schmalzle,Corey,Schmalzle,a senior at Lehigh University,Hawley,Pennsylvania,7469,2017-02-16,0,11000,male,2017,0,1
2704,Hannah Whisnant,Hannah,Whisnant,a junior at the United States Military Academy,Nokomis,Florida,7467,2017-02-14,0,1,female,2017,1,0
2705,Esteban Fernandez,Esteban,Fernandez,a freshman at San Francisco State University,Coronado,California,7466,2017-02-13,0,0,male,2017,0,1
2706,Sam Scovill,Sam,Scovill,a G.I.S. technician,Oklahoma City,Oklahoma,7431,2016-12-26,0,13200,male,2016,0,1
2707,Sam Scovill,Sam,Scovill,a G.I.S. technician,Oklahoma City,Oklahoma,7430,2016-12-23,1,17399,male,2016,0,1
2708,Sam Scovill,Sam,Scovill,a G.I.S. technician,Oklahoma City,Oklahoma,7429,2016-12-22,1,16801,male,2016,0,1
2709,Sam Scovill,Sam,Scovill,a G.I.S. technician,Oklahoma City,Oklahoma,7428,2016-12-21,1,22001,male,2016,0,1
2710,Warren Toland,Warren,Toland,a National Guard recruiter,Torrington,Connecticut,7459,2017-02-02,0,4400,male,2017,0,1
2711,Doug Baker,Doug,Baker,a sustainability specialist,Tecumseh,Michigan,7457,2017-01-31,0,2799,male,2017,0,1
2712,Joe Di Dio,Joe,Di,a daylight engineer and stay-at-home dad,Queens,New York,7456,2017-01-30,0,0,male,2017,0,1
2713,Carlos Capellan,Carlos,Capellan,an IT manager,Queens,New York,7046,2015-04-13,0,5999,male,2015,0,1
2714,Erin McLaughlin,Erin,McLaughlin,a fifth grade teacher,Queens,New York,7001,2015-02-09,0,18200,female,2015,1,0
2715,Erin McLaughlin,Erin,McLaughlin,a fifth grade teacher,Queens,New York,7001,2015-02-09,0,18200,female,2015,1,0
2716,Erin McLaughlin,Erin,McLaughlin,a fifth grade teacher,Queens,New York,6996,2015-02-02,0,12600,female,2015,1,0
2717,Rebecca Rider,Rebecca,Rider,an office supply sales assistant,Queens,New York,6942,2014-11-18,0,5800,female,2014,1,0
2718,Josiah Drewien,Josiah,Drewien,an engineer and off-grid homesteader,Hayden Lake,Idaho,7454,2017-01-26,0,4600,male,2017,0,1
2719,Philip Clark,Philip,Clark,a high school librarian,Falls Church,Virginia,7154,2015-10-22,0,20000,male,2015,0,1
2720,Aaron Ellis,Aaron,Ellis,a high school physics teacher,Whitestown,Indiana,7448,2017-01-18,0,1600,male,2017,0,1
2721,Ryan VanderYacht,Ryan,VanderYacht,a substitute teacher and stay-at-home dad,Lake Forest,California,7435,2016-12-30,0,600,male,2016,0,1
2722,Mike Lamar,Mike,Lamar,an OB/GYN,Wichita Falls,Texas,7433,2016-12-28,1,14200,male,2016,0,1
2729,Amelia Reinwald,Amelia,Reinwald,an abuse prevention educator,Irving,Texas,7429,2016-12-22,0,0,female,2016,1,0
2730,Brad Snyder,Brad,Snyder,a consulting electrical engineer,Port Deposit,Maryland,7429,2016-12-22,0,0,male,2016,0,1
2731,Michael Rollins,Michael,Rollins,a corporate controller,Frisco,Texas,7425,2016-12-16,0,20000,male,2016,0,1
2732,Amy Young,Amy,Young,a public health graduate student,Corvallis,Oregon,7421,2016-12-12,0,3700,female,2016,1,0
2733,Gina Shaddox,Gina,Shaddox,an accounting service representative,Corvallis,Oregon,7030,2015-03-20,0,5200,female,2015,1,0
2734,Gina Shaddox,Gina,Shaddox,an accounting service representative,Corvallis,Oregon,7029,2015-03-19,1,11000,female,2015,1,0
2735,Bridget McNulty,Bridget,McNulty,an analytical chemist,Phoenixville,Pennsylvania,7421,2016-12-12,0,4400,female,2016,1,0
2736,Shannon Lee,Shannon,Lee,an architectural design associate,Phoenixville,Pennsylvania,7189,2015-12-10,0,1,female,2015,1,0
2737,Anton Deljaj,Anton,Deljaj,a residential manager,Bronx,New York,7419,2016-12-08,0,6001,male,2016,0,1
2738,Colin Thibadeau,Colin,Thibadeau,a music producer and sound editor,Bronx,New York,7176,2015-11-23,0,1,male,2015,0,1
2739,Jaime Ryan,Jaime,Ryan,a technology strategist,San Marcos,California,7418,2016-12-07,0,2800,male,2016,0,1
2740,Kylie Carrithers,Kylie,Carrithers,an intensive English instructor,Terre Haute,Indiana,7414,2016-12-01,0,-1400,female,2016,1,0
2741,Chuck Dunn,Chuck,Dunn,a mathematics professor,Tigard,Oregon,7396,2016-11-07,0,4399,male,2016,0,1
2742,Chuck Dunn,Chuck,Dunn,a mathematics professor,Tigard,Oregon,7395,2016-11-04,1,22400,male,2016,0,1
2743,Kat Lewin,Kat,Lewin,a composition lecturer,Irvine,California,7396,2016-11-07,0,8001,female,2016,1,0
2744,Michael Koh,Michael,Koh,a supervisory analyst,Irvine,California,7285,2016-04-22,0,20000,male,2016,0,1
2745,Patrick Fernandez,Patrick,Fernandez,a risk analytics manager,Irvine,California,6956,2014-12-08,0,2199,male,2014,0,1
2746,Vivek Ravishanker,Vivek,Ravishanker,a freelance consultant,Higganum,Connecticut,7394,2016-11-03,1,17600,male,2016,0,1
2747,Vivek Ravishanker,Vivek,Ravishanker,a freelance consultant,Higganum,Connecticut,7393,2016-11-02,1,20001,male,2016,0,1
2748,Vivek Ravishanker,Vivek,Ravishanker,a freelance consultant,Higganum,Connecticut,7392,2016-11-01,1,23199,male,2016,0,1
2749,Ken Hirsh,Ken,Hirsh,a law library director and law professor,Milford,Ohio,7390,2016-10-28,0,2199,male,2016,0,1
2750,Ken Hirsh,Ken,Hirsh,a law library director and law professor,Milford,Ohio,7389,2016-10-27,1,16001,male,2016,0,1
